Country,Region,Oil Gas,Production source,Upstream Downstream,Reason,Abatement technology,Abatement Potential,Abatement Cost
Thailand,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,3.319999933242798,-3.539999961853028
Malaysia,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,1.2999999523162842,-3.539999961853028
Vietnam,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.6100000143051147,-3.539999961853028
Vietnam,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,1.600000023841858,-3.539999961853028
Brunei,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,1.25,-3.539999961853028
Malaysia,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,7.369999885559082,-3.539999961853028
Philippines,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.0700000002980232,-3.539999961853028
Philippines,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.6200000047683716,-3.539999961853028
Thailand,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.4799999892711639,-3.539999961853028
Malaysia,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,11.75,-3.5299999713897705
China,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,3.0899999141693115,-3.5299999713897705
Vietnam,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,4.849999904632568,-3.509999990463257
Bangladesh,Asia Pacific,Oil,Onshore conventional oil,Upstream,Incomplete-flare,Vapour recovery units,0.2800000011920929,-3.490000009536743
Malaysia,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,10.420000076293944,-3.450000047683716
India,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,64.19999694824219,-3.440000057220459
China,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,12.43000030517578,-3.440000057220459
India,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.8399999737739563,-3.440000057220459
Bangladesh,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace pumps,0.1400000005960464,-3.430000066757202
Pakistan,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace pumps,1.7599999904632568,-3.430000066757202
India,Asia Pacific,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.6700000166893005,-3.400000095367432
India,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.9800000190734864,-3.400000095367432
India,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.7099999785423279,-3.400000095367432
New Zealand,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Blowdown capture,0.0,-3.390000104904175
Australia,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Blowdown capture,0.0099999997764825,-3.390000104904175
Malaysia,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0799999982118606,-3.369999885559082
Thailand,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,37.25,-3.369999885559082
OASEAN9,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.2899999916553497,-3.369999885559082
OASEAN9,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,19.86000061035156,-3.369999885559082
Brunei,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0,-3.369999885559082
Vietnam,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0799999982118606,-3.369999885559082
Vietnam,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,9.479999542236328,-3.369999885559082
Brunei,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,2.0299999713897705,-3.369999885559082
Philippines,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.0700000002980232,-3.369999885559082
Philippines,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,4.139999866485596,-3.369999885559082
Malaysia,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,28.34000015258789,-3.369999885559082
Thailand,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,0.209999993443489,-3.369999885559082
China,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,1.5499999523162842,-3.359999895095825
New Zealand,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace pumps,0.1500000059604644,-3.359999895095825
China,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,1.940000057220459,-3.359999895095825
Pakistan,Asia Pacific,Oil,Onshore conventional oil,Upstream,Incomplete-flare,Vapour recovery units,9.039999961853027,-3.3499999046325684
Philippines,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,0.9900000095367432,-3.3299999237060547
Japan,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.5199999809265137,-3.319999933242798
Japan,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0199999995529651,-3.319999933242798
Thailand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,5.300000190734863,-3.309999942779541
Thailand,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.2300000041723251,-3.299999952316284
Malaysia,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0199999995529651,-3.299999952316284
OASEAN9,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.0599999986588954,-3.299999952316284
OASEAN9,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0099999997764825,-3.299999952316284
Brunei,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.0199999995529651,-3.299999952316284
Brunei,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0099999997764825,-3.299999952316284
Thailand,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0900000035762786,-3.299999952316284
Australia,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace pumps,0.550000011920929,-3.2699999809265137
Australia,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Replace pumps,5.210000038146973,-3.2699999809265137
Indonesia,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Replace compressor seal or rod,0.0299999993294477,-3.259999990463257
OASEAN9,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,5.170000076293945,-3.259999990463257
Indonesia,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Replace compressor seal or rod,0.0,-3.259999990463257
Philippines,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,0.5600000023841858,-3.240000009536743
China,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,2.319999933242798,-3.2300000190734863
China,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Other,121.11000061035156,-3.2300000190734863
Thailand,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,3.869999885559082,-3.220000028610229
Indonesia,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,16.309999465942383,-3.200000047683716
Indonesia,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,5.619999885559082,-3.200000047683716
Indonesia,Asia Pacific,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.0299999993294477,-3.200000047683716
OASEAN9,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,0.1400000005960464,-3.1600000858306885
India,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,6.059999942779541,-3.1600000858306885
Brunei,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,2.0,-3.150000095367432
China,Asia Pacific,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,16.540000915527344,-3.119999885559082
China,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,5.989999771118164,-3.119999885559082
China,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,16.579999923706055,-3.119999885559082
Other,Asia Pacific,Oil,Unconventional oil,Upstream,Fugitive,Upstream LDAR,0.0,-3.0799999237060547
Other,Asia Pacific,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.0199999995529651,-3.0799999237060547
Other,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.7099999785423279,-3.0799999237060547
Japan,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,0.1899999976158142,-3.0799999237060547
Japan,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,1.3799999952316284,-3.0799999237060547
Other,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,2.950000047683716,-3.0799999237060547
India,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,7.239999771118164,-3.059999942779541
New Zealand,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Replace with instrument air systems,0.1299999952316284,-3.059999942779541
New Zealand,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Replace with instrument air systems,0.0299999993294477,-3.059999942779541
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Replace with instrument air systems,0.1800000071525573,-3.059999942779541
Brunei,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,1.3899999856948853,-3.049999952316284
China,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace pumps,35.36000061035156,-3.039999961853028
India,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace pumps,4.199999809265137,-3.0299999713897705
Other,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.8700000047683716,-2.9600000381469727
Other,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,1.2300000190734863,-2.9600000381469727
Other,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Vapour recovery units,1.4700000286102295,-2.890000104904175
India,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,5.050000190734863,-2.819999933242798
India,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,3.4800000190734863,-2.819999933242798
India,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,12.18000030517578,-2.819999933242798
OASEAN9,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,0.3199999928474426,-2.809999942779541
Brunei,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,0.1000000014901161,-2.809999942779541
Thailand,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,1.5299999713897705,-2.809999942779541
Thailand,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,1.159999966621399,-2.809999942779541
Brunei,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,0.2000000029802322,-2.809999942779541
Malaysia,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,0.3199999928474426,-2.809999942779541
OASEAN9,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,0.1899999976158142,-2.809999942779541
China,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,87.26000213623047,-2.789999961853028
Other,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Vapour recovery units,5.25,-2.789999961853028
China,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,87.3499984741211,-2.789999961853028
China,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,102.45999908447266,-2.789999961853028
New Zealand,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Blowdown capture,0.3700000047683716,-2.7699999809265137
Indonesia,Asia Pacific,Oil,Offshore oil,Upstream,Incomplete-flare,Vapour recovery units,7.679999828338623,-2.75
Indonesia,Asia Pacific,Oil,Onshore conventional oil,Upstream,Incomplete-flare,Vapour recovery units,41.61000061035156,-2.75
Australia,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Blowdown capture,1.399999976158142,-2.75
Australia,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Blowdown capture,13.239999771118164,-2.75
Australia,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Replace with instrument air systems,6.099999904632568,-2.700000047683716
Australia,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Replace with instrument air systems,2.059999942779541,-2.700000047683716
Australia,Asia Pacific,Gas,Downstream gas,Downstream,Vented,Replace with instrument air systems,0.2300000041723251,-2.700000047683716
Australia,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Replace compressor seal or rod,0.0399999991059303,-2.690000057220459
Australia,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Replace compressor seal or rod,0.0,-2.690000057220459
Bangladesh,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.050000000745058,-2.6700000762939453
Bangladesh,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,12.960000038146973,-2.6700000762939453
Pakistan,Asia Pacific,Gas,Unconventional gas,Upstream,Fugitive,Upstream LDAR,0.2800000011920929,-2.6700000762939453
Pakistan,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,10.25,-2.6700000762939453
Pakistan,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.6299999952316284,-2.6700000762939453
New Zealand,Asia Pacific,Gas,Offshore gas,Upstream,Vented,Replace compressor seal or rod,0.0,-2.609999895095825
New Zealand,Asia Pacific,Oil,Offshore oil,Upstream,Vented,Replace compressor seal or rod,0.0,-2.609999895095825
India,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.6000000238418579,-2.5899999141693115
India,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,2.5299999713897705,-2.5899999141693115
India,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install plunger,0.1599999964237213,-2.509999990463257
India,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.2300000041723251,-2.509999990463257
OASEAN9,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0099999997764825,-2.490000009536743
Brunei,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0,-2.490000009536743
Thailand,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.050000000745058,-2.490000009536743
Malaysia,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.8700000047683716,-2.470000028610229
Thailand,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,2.2100000381469727,-2.470000028610229
Brunei,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.1199999973177909,-2.470000028610229
OASEAN9,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.0099999997764825,-2.470000028610229
OASEAN9,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,2.1600000858306885,-2.470000028610229
Vietnam,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,1.0700000524520874,-2.470000028610229
Vietnam,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.4000000059604645,-2.470000028610229
Brunei,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.8399999737739563,-2.470000028610229
Thailand,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.3199999928474426,-2.470000028610229
Malaysia,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,4.909999847412109,-2.470000028610229
Philippines,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.050000000745058,-2.470000028610229
Philippines,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.4099999964237213,-2.470000028610229
Indonesia,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,18.959999084472656,-2.4600000381469727
Indonesia,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,1.090000033378601,-2.4600000381469727
China,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,3.940000057220459,-2.450000047683716
China,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Install plunger,3.930000066757202,-2.450000047683716
Japan,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Install plunger,0.0599999986588954,-2.299999952316284
Japan,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.3899999856948852,-2.289999961853028
Japan,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0199999995529651,-2.289999961853028
Other,Asia Pacific,Oil,Downstream oil,Downstream,Fugitive,Downstream LDAR,1.149999976158142,-2.220000028610229
Other,Asia Pacific,Gas,Downstream gas,Downstream,Fugitive,Downstream LDAR,102.73999786376952,-2.220000028610229
China,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,1.0299999713897705,-2.200000047683716
China,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,1.2899999618530271,-2.200000047683716
Other,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,8.119999885559082,-2.190000057220459
Other,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,10.34000015258789,-2.190000057220459
Other,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,0.0900000035762786,-2.190000057220459
Other,Asia Pacific,Oil,Unconventional oil,Upstream,Vented,Replace with instrument air systems,0.0,-2.190000057220459
Other,Asia Pacific,Oil,Offshore oil,Upstream,Fugitive,Upstream LDAR,0.6600000262260437,-2.109999895095825
Other,Asia Pacific,Gas,Offshore gas,Upstream,Fugitive,Upstream LDAR,0.9300000071525574,-2.109999895095825
New Zealand,Asia Pacific,Oil,Onshore conventional oil,Upstream,Fugitive,Upstream LDAR,0.0299999993294477,-2.0999999046325684
New Zealand,Asia Pacific,Gas,Onshore conventional gas,Upstream,Fugitive,Upstream LDAR,0.6200000047683716,-2.0999999046325684
Pakistan,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,26.38999938964844,-1.9600000381469729
Pakistan,Asia Pacific,Gas,Unconventional gas,Upstream,Vented,Replace with instrument air systems,0.7300000190734863,-1.9600000381469729
Bangladesh,Asia Pacific,Gas,Onshore conventional gas,Upstream,Vented,Replace with instrument air systems,33.36000061035156,-1.9600000381469729
Pakistan,Asia Pacific,Oil,Onshore conventional oil,Upstream,Vented,Replace with instrument air systems,5.369999885559082,-1.9600000381469729
